-1.410316488543439384e-01 2.609956200383204469e-03 1.267504182808701252e+00 3.605822378490123326e-01
-7.756272200686084584e-02 4.638964004070359262e-03 1.232980006892476110e+00 7.642004248338286621e-01
1.137835805303855086e-01 3.063309157067019284e-03 1.257217177416000808e+00 9.448779438403662190e-02
1.583254508127870108e-01 1.504574405426004069e-02 1.228730940474333400e+00 2.711158029881803322e-01
