-1.007500000000000000e+02 1.215000000000000000e+02 1.867484939698309887e+01
-6.900000000000000000e+01 1.060000000000000000e+02 1.000000000000000000e+01
-4.779999999999999716e+01 1.345999999999999943e+02 4.254221432882872733e+01
-2.966666666666666785e+01 2.005000000000000000e+02 1.342482153823034423e+02
-8.833333333333333925e+00 1.378333333333333428e+02 3.511133087132350994e+01
1.459999999999999964e+01 1.364000000000000057e+02 5.271280679303654892e+01
3.066666666666666785e+01 1.033333333333333286e+02 3.657260662785133576e+01
6.325000000000000000e+01 8.050000000000000000e+01 1.499166435056494961e+01
9.050000000000000000e+01 8.175000000000000000e+01 5.402545696243577389e+00
