-1.760001590308372665e-01 2.125864704223683153e-03 9.939891407829808401e-01 2.454632311644259490e-01
-5.449449021326044362e-02 1.347777912827529366e-02 1.402486875786809639e+00 7.572626361777974324e-01
4.087503859188709038e-02 1.698468756687704969e-03 1.094517736125268481e+00 4.025382016211674352e-01
2.177502008395556798e-01 5.733940972810313945e-03 1.024435818538769194e+00 7.485227256668956775e-02
