-9.533333333333332860e+01 9.033333333333332860e+01 1.388844443733310641e+01
-6.150000000000000000e+01 1.071666666666666714e+02 4.096102483526938443e+01
-4.218181818181817988e+01 1.808181818181818130e+02 1.128907904946740928e+02
-1.200000000000000000e+01 1.900000000000000000e+02 2.800000000000000000e+01
1.180000000000000071e+01 1.688000000000000114e+02 3.481034329046468656e+01
3.839999999999999858e+01 8.879999999999999716e+01 1.256025477448606509e+01
